SMILES,CID
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,16562
CCCCCCCCCCCCCCOC(=O)C=C,88984
[H+].[Cl-].CCN(CCCl)CC1CCCCC1,30745
NC(=N)SCCC[S](O)(=O)=O,89008
CC(=O)Oc1ccc(cc1C2C(=O)Oc3ccc(cc23)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C,154218
CCC(C)(OOC(C)(C)C)OOC(C)(C)C,221260
CCNc1nc(NC(C)(C)C#N)nc(SC)n1,30754
c1ccc2c(c1)c3ccccc3c4ccccc24,9170
CCNC1=Nc2ccc(Cl)cc2C(C)(O1)c3ccccc3,135413553
O=C1c2ccccc2C(=O)c3c4[nH]c5c(ccc6C(=O)c7c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8ccc7C(=O)c56)c4ccc13,75113
CC(=O)OCCC1CCCCC1,30771
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,30773
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,16584
CCC[Sn](CCC)(CCC)CCC,16585
CC(=C)C(=O)Oc1ccccc1,75121
C=CCSSCC=C,16590
[Ca++].Oc1ccc(O)c(c1)[S]([O-])(=O)=O.Oc2ccc(O)c(c2)[S]([O-])(=O)=O,29963
c1ccc2c(c1)ccc3c4ccccc4ccc23,9171
CCC12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,3082197
C=COC1CCCCC1,75129
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+]([O-])=O)C(=O)OC)C,4485
[Na+].[Na+].[Na+].[Na+].COc1ccc(N\N=C\2C(=O)c3ccc(Nc4nc(Nc5ccc6C(=O)C(=N/Nc7ccc(OC)cc7[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)nc(n4)N8CCOCC8)cc3C=C2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,5464554
COC(OC)c1ccc(OC)cc1,75140
CCCCCCCCc1ccccc1,16607
O=[Hg],30856
[H+].[H+].[Cl-].[Cl-].OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,91513
CCO[P](=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,30859
[O-][N+](=O)c1ccc(Oc2ccc(Br)cc2)cc1,254262
COc1cnc(OC)n2nc(N[S](=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,11784975
CC(Cl)(Cl)CC(Cl)(Cl)Cl,89123
O[P](O)(=O)CN(CCN(C[P](O)(O)=O)C[P](O)(O)=O)C[P](O)(O)=O,15025
CCCSCCSCCC,294546
NC1(CC1)C(O)=O,535
C[C@H]1CCCC[C@H]1C,16628
COC1(OC)C(=C(Cl)C(=C1Cl)Cl)Cl,75154
CC(C(O)=O)c1cccc(c1)C(=O)c2ccccc2,3825
COc1ccc(Br)c(C)c1C(=O)c2c(C)cc(OC)c(OC)c2OC,6451057
CC(=O)C(N=Nc1cc(Cl)c(cc1Cl)c2cc(Cl)c(cc2Cl)N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)C(=O)Nc4ccc(C)cc4C,89597
Cc1ccccc1OCC2CO2,16640
CC(CN(C)C)C(C)=O,90732
CCCCCC/C=C/CO,5364941
CCCCCCC\C=C\CO,5364942
CCCCCCCCC\C=C\CO,5352845
Cc1cc(O)c2ccccc2c1OC(=O)c3ccccc3,75165
Clc1cc(Cl)c(OCC2CO2)cc1Cl,245543
[Na+].CCCCCCCCCCCCc1ccc(cc1)[S]([O-])(=O)=O,4289524
[Na+].CCCCCCCCCCC(C)c1ccc(cc1)[S]([O-])(=O)=O,23691965
CCO[Si](C)(CCl)OCC,16650
CN(C)CCN(C)CCO,75171
CCCCCCCCN.OC(=O)COc1ccc(Cl)cc1Cl,62437
CCCCCCCC\C=C/CCCCCCCCNCCCN.OC(=O)COc1ccc(Cl)cc1Cl,6435899
CCSC(=O)N1CCCCCC1,16653
CC(C)(C)OOC(C)(C)c1cccc(c1)C(C)(C)OOC(C)(C)C,16654
COC(=O)C12C[C@@]1(C=O)C(=C[C@@H]3CC(C)(C)C[C@H]23)C=O,16655
Clc1cc(Cl)c(N=C=S)c(Cl)c1,123399
C[C@H]1C/C=C/[C@H]2[C@H](O)C(=C)[C@@H](C)[C@H]3[C@H](Cc4ccccc4)NC(=O)[C@@]23[C@H](OC(C)=O)\C=C\[C@@](C)(O)C1=O,5458428
OC(=O)CNC(=S)Nc1ccccc1,3000722
[Zn++].CC(C)CC(C)O[P]([S-])(=S)OC(C)CC(C)C.CC(C)CC(C)O[P]([S-])(=S)OC(C)CC(C)C,92171
OC(=O)c1cccc2cccc(c12)[N+]([O-])=O,75184
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,16666
CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,439711
[Cl-].[NH3+]C1CCCc2ccccc12,18955
[O-][N+](=O)c1ccc(SSc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(c1)[N+]([O-])=O,75196
[I-].[I+](c1ccccc1)c2ccccc2,102228
[Na+].[O-][S](=O)(=O)c1ccc(cc1)c2ccccc2,23691994
CCCCC(CC)COCOCC(CC)CCCC,89612
[Na+].[O-]C(=O)C(F)F,23691995
[Na+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)F,23678859
CN1CCCN=C1\C=C\c2sccc2.OC(=O)c3cc4ccccc4c(Cc5c(O)c(cc6ccccc56)C(O)=O)c3O,5281033
COc1ccc2cc(ccc2c1)C(C)C(O)=O,1302
CCOC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(Cl)c(Cl)c2,31068
O=C1c2ccccc2C=Cc3ccccc13,16679
[Cu+].CCCCC(CC)C([O-])=O,62756
CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,31070
[NH4+].CC(C)C([O-])=O,168034
[Cd++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,16681
C(COCC1CO1)OCC2CO2,16683
CC/C(C)=N/O[Si@](O\N=C(C)\CC)(O\N=C(C)\CC)C=C,6197820
CCC(CN1CCOCC1)[N+]([O-])=O,62440
CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,5842000
CCCCCCCC\C=C/CCCCCCCC([O-])=O.C1CCC(CC1)NC2CCCCC2,6432863
[H+].[Cl-].CNC(=O)Oc1cccc(c1)N=CN(C)C,31899
CC1(C)CC(O)CC(C)(C)N1[O],137994
ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,16686
CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C,90761
CC(=O)N(Nc1ccccc1)c2ccccc2,140901
CC(C)CCc1cc(O)ccc1O,331346
Cc1ccc(cc1)[S](=O)(=O)n2ccnc2,75219
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,16692
CC(=O)c1ccc(Cl)cc1Cl,16693
C=CN1CCCCCC1=O,75227
CC[Hg+].O[P](O)([O-])=O,16696
[NH4+].CCCCCCCCCCCCO[S]([O-])(=O)=O,16700
[Na+].CC[C@]1(CC[C@@H](O1)[C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@H](O3)[C@@H](C)[C@@H](OC)[C@H](C)C([O-])=O)O2)[C@@H]4O[C@H](C[C@@H]4C)[C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C,23667299
CC(C)OC(=O)Nc1ccc(Cl)cc1,16712
CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC,625175
CCCCCCCCC#N,16715
NNc1cccc2ccccc12,75240
Nc1cccc2c(N)cccc12,16720
[O-][N+](=O)c1cccc(c1)C(=O)Nc2ccccc2,347755
CC1(C)C(C=C2CCCC2)C1C(=O)OCc3coc(Cc4ccccc4)c3,31175
CC(=C)[C@H]1CC=C(C)C(=O)C1,16724
[K+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,517106
Clc1c(Cl)c(Cl)c(SSc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,89716
Cc1cc2cccc(C)c2cc1C,16732
S=C1SC=C(N1\N=C\c2ccccc2)c3ccccc3,6859809
CCC(C)C\C(CC)=N\O,6386962
[Zr++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,13388286
N.N.N.N.OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,62634
CCCc1nc(C)c2n1NC(=NC2=O)c3cc(ccc3OCC)[S](=O)(=O)N4CCN(CC)CC4,135400189
c1ccc2nc3ccc4ccccc4c3cc2c1,9180
c1ccc2nc3c(ccc4ccccc34)cc2c1,9181
SCCC(=O)OCCOC(=O)CCS,89735
CC(C)CO[P](S)(=S)OCC(C)C,75261
CC(C)N=C=S,75263
Cc1cc(Oc2ccc(cc2)[N+]([O-])=O)ccc1Cl,123403
[O-][N+](=O)c1ccc(Cl)c2ncccc12,252444
CO[P](=O)(OC)Oc1ccc(c(C)c1)[N+]([O-])=O,16738
S=C=NCCc1ccccc1,16741
CCCCCCCCCC(=O)NO,142752
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,9183
c1ccc2cc3nc4ccc5ccccc5c4cc3cc2c1,164567
O=C1N(CCN2C(=O)C(=C(C2=O)c3ccccc3)c4ccccc4)C(=O)C(=C1c5ccccc5)c6ccccc6,167470
CCCCCCCCN(CCCCCCCC)Cc1ccccc1,140947
Oc1c(I)cc(I)cc1C(=O)Nc2ccc(Oc3ccc(Cl)cc3)c(Cl)c2,31475
[Al+3].CCC(C)[O-].CCC(C)[O-].CCC(C)[O-],61289
OC(=O)CCCCc1ccccc1,16757
NC(=O)c1cccc(Br)c1,89807
CO[P](=O)(OC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,6433329
CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)ccc1Cl,6439683
Clc1ccc(SN=Nc2cc(Cl)c(Cl)cc2Cl)cc1,16770
CCO[P](=O)(OCC)OC(=C)Sc1ccccc1,200572
CCO[P](=S)(OCC)SCSc1cc(Cl)ccc1Cl,16773
CNC(=O)CCSCCS[P](=O)(OC)OC,16775
CNC(=O)Oc1cccc2OC(C)(C)Oc12,2314
CCCCCCCCCCCCCCCC[N+](C)(C)CCC[S]([O-])(=O)=O,92176
[H+].[Cl-].NC(=N)SCc1ccc(Cl)c(Cl)c1,2731016
CCCC(C)c1cccc(OC(=O)NC)c1,16787
OC(=O)c1c(O)ccc2ccccc12,16790
[Na+].[O-]C(=O)C(F)(F)C(F)F,23672333
c1ccc2c(c1)cnc3ccccc23,9189
CCCCCCCC(O)=O.OCCN(CCO)CCO,161405
CCNc1nc(NC(C)C(C)C)nc(SC)n1,31573
CC(C)Nc1nc(Cl)nc(NC2CC2)n1,24738
O=C1CSC(=O)N1,5437
C[Hg+],6860
[Zn].N[C@@H]([C@H](O)[C@@H](O)COC(N)=O)C(=O)N[C@@H]([C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(C(O)=O)C(=O)NC2=O)C(O)=O,169507
Nc1ccc(OCC(O)=O)cc1,95797
CC/C(C)=N/O[Si@](C)(O\N=C(C)\CC)O\N=C(C)\CC,9568808
[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2,31593
CO\C=C(C(=O)OC)/c1ccccc1COc2cc(nc(OC(C)C)n2)C(F)(F)F,9954185
c1ccc2c(c1)ccc3cccnc23,9191
CNC.COc1c(Cl)ccc(Cl)c1C(O)=O,16811
[Na+].COC(=O)N[S](=O)(=O)c1ccc(N)cc1,61292
CC(C)N(C(C)C)C(=O)SC\C(Cl)=C\Cl,5284376
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,5543
[O-][N+](=O)c1ccc(Oc2cccc(Cl)c2)cc1,16815
Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,16816
CC(C)=C[C@H]1[C@H](C(=O)OC2CC(=O)C(=C2C)CC#C)C1(C)C,31621
CC(C)=CC1C(C(=O)OCc2oc(CC#C)cc2)C1(C)C,31622
CCCCCCCCC1CCC(=O)O1,16821
OC(=O)C1CC=CCC1C(O)=O,16823
CCOC(=O)c1ccccc1C(O)=O,75318
CCCCCCCCOC(=O)CCCCCCC,61294
OCCNCCO.OC(=O)COc1ccc(Cl)cc1Cl,16825
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,16826
CC(C)=CCC[C@](C)(O)[C@H]1CCC(=CC1)C,442343
CCO[P](=S)(OCC)SCN1C(=O)Oc2cc(Cl)ccc12,4793
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,31645
CCC(C)C1NC(=O)CNC(=O)C2Cc3c([nH]c4cc(O)ccc34)[S](=O)CC(NC(=O)CNC1=O)C(=O)NC(CC(N)=O)C(=O)N5CC(O)CC5C(=O)NC(C(C)C(O)CO)C(=O)N2,2100
CC(C)(C)c1ccc(OC2CCCCC2O[S](=O)OCC#C)cc1,4936
C1CCC(OC1)n2cnc3c(NCc4ccccc4)ncnc23,16834
[Na+].Cc1cc(cc(c1[O-])[N+]([O-])=O)[N+]([O-])=O,61298
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,90004
CNC(=O)O\N=C(SC)\C(=O)N(C)C,9595287
[Ag+].[Ag+].O[S](O)(=O)=S,159941
CCCCOCC(C)OC(=O)C(C)Oc1cc(Cl)c(Cl)cc1Cl,61299
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,31677
CO[C@@H]1O[C@H](C)[C@H]2OC(C)(C)O[C@@H]12,90028
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,16850
CC(C(O)c1ccc(O)cc1)N2CCC(CC2)Cc3ccccc3,3689
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,31703
CC[C@]12CC[C@H]3[C@@H](CCC4=C3CC=C(C4)OC)[C@@H]1CCC2=O,102242
CCC(CO)(CO)COCC(CC)(CO)CO,90038
NC(=O)Nc1ccc(Cl)c(Cl)c1,16854
CCCCCCCCCCCCCCCCCc1[nH]ccn1,90068
[Fe+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,61300
[O-][N+](=O)c1ccc2n[nH]nc2c1,61301
OC(=O)c1cc(I)c(I)c(I)c1,16857
[H+].[Br-].NCCO,90080
[Na+].[O-][S](=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC2CCCCC2,23692768
CO[Si](C)(CC(C)CNCCN)OC,90922
COC(=O)NCCC[Si](OC)(OC)OC,90098
C[Si](C)(C)CCl,75361
Cc1cc(C)c(c(C)c1)C(=O)c2ccccc2C(O)=O,348957
COC1=CC(=O)c2ccccc2C1=O,16871
CNC(=O)Oc1ccccc1N(C)CC#C,31955
NC(=N\O)/c1c(Cl)cccc1Cl,31956
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,31957
[Zr+4].CCC[O-].CCC[O-].CCC[O-].CCC[O-],90139
N#C[As](c1ccccc1)c2ccccc2,64506
Nc1ncnc2n(cnc12)C3OC(COC4C(O)C(O)C(OC4CO)OC(C(O)C(O[P](O)(O)=O)C(O)C(O)=O)C(O)=O)C(O)C3O,304586
Cc1cc(C)c(c(C)c1Nc2ccc(Nc3c(C)cc(C)c(c3C)[S](=O)(=O)NC4CCCCC4)c5C(=O)c6ccccc6C(=O)c25)[S](=O)(=O)NC7CCCCC7,90157
CO[P](=O)(OC)OC1=C(Cl)C2C=CCC12,62773
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,3032791
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,3032792
Nc1ccc(F)c(c1)C(F)(F)F,75377
CN(C)C1=C(Cl)C(=O)N(N=C1)c2cccc(c2)C(F)(F)F,32011
NC1=C(Cl)C(=O)N(N=C1)c2ccc(cc2)C(F)(F)F,90188
Nc1ncnc2n([C@@H]3O[C@@H]4CO[P](O)(=O)O[C@H]4[C@H]3O)c(Br)nc12,32014
Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4,2812
[Cl-].CCCC[N+](CCCC)(CCCC)Cc1ccccc1,159952
Cc1cc(Br)ccc1O,16896
Cc1cc(ccc1O)C2(CCCCC2)c3ccc(O)c(C)c3,75386
O[C@@H]1CCCC[C@H]1c2ccccc2,102793
[O-][N+](=O)c1ccc(Oc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1,227799
[O-][N+](=O)c1ccc(Oc2ccccc2[N+]([O-])=O)c(c1)[N+]([O-])=O,227800
Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],71905
CCOCCOC(=O)C(C)=C,71404
C[Si]1O[Si](C)O[Si](C)O[Si](C)O1,6327421
CC1(C)C2CCC1(C)C(C)(O)C2,16913
CC(C)OC(=O)OOC(C)(C)C,75406
CCCCCCCCCCCCN(CCCN)CCCN,75407
C/C=C/C(=O)C1=C(C)CCCC1(C)C,5374527
C/C=C/C(=O)C1=C(C)C=CCC1(C)C,5366074
[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)[S]([O-])(=O)=O,23676187
C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1,75410
[K+].OCCN(CCO)C([S-])=S,23662398
OC(C(O)=O)[P](O)(O)=O,73189
COCCOCCOCCOCCO,90263
Cc1cc(Cl)cc2SC(/C(=O)c12)=C/3Sc4cc(Cl)cc(C)c4C3=O,2844776
C1c2ccccc2c3ccc4ccccc4c13,9195
Oc1ccc2cc[nH]c2c1,524508
Cc1ccc2ccc3cccc4ccc1c2c34,16932
S=C1Nc2ccccc2O1,712377
COC(=O)C(C)Oc1ccc(Cl)cc1Cl,90988
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,16945
CCOC(=O)c1[nH]c(C)c(C(C)=O)c1C,16947
CC(=O)c1c(C)[nH]c(C([O-])=O)c1C,4239577
[Ag].C[S](O)(=O)=O,2735132
[Na+].CCCCCCCCCCCC[S]([O-])(=O)=O,23665726
[Na+].CCCC[S]([O-])(=O)=O,4096517
[Na].C[S](O)(=O)=O,24196858
CCCC[S](Cl)(=O)=O,75430
O=C(OCC1CCC2OC2C1)C3CCC4OC4C3,16949
[nH]1c2ccccc2c3ccc4ccccc4c13,9196
[nH]1c2c3ccccc3ccc2c4ccc5ccccc5c14,9200
[Cl-].CN(C)c1ccc(cc1)c2sc3cc(C)ccc3[n+]2C,16953
CC(=O)c1oc2ccccc2c1C,2507689
[Na+].[Na+].C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO[P]([O-])([O-])=O,16961
CCOc1ccccc1NC(=O)C(=O)Nc2ccccc2CC,90303
COc1c2ccccc2cc3ccccc13,16965
CC(C)(NC(=O)c1cc(Cl)cc(Cl)c1)C#C,32154
COc1cccc(Br)c1,16971
C=CC(=O)OCC1CCCO1,94232
CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2,32184
OC1c2ccccc2c3cccc(C(O)=O)c13,179406
CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC,5846714
Clc1cccc(Cl)n1,16989
Clc1cc(Cl)c(Cl)nc1Cl,16990
CC1(C)CC(O)CC(C)(C)N1,75471
CN1C(C)(C)CC(O)CC1(C)C,75472
CCCCCCCCC1CO1,16993
COCc1c(F)c(F)c(COC(=O)C2C(\C=C\C)C2(C)C)c(F)c1F,5282227
OC(=O)c1sc(Cl)cc1,95048
CCOC(=O)CN=C=S,32202
CCC(=O)OCC=C,61319
OCn1c2ccccc2c3ccccc13,75480
Cc1ccc(O)c(c1)C(C)(C)C,17004
Clc1cc(Cl)cc(c1)N2C(=O)CCC2=O,90363
CCCO[P](=S)(OCCC)SCC(=O)N1CCCCC1C,32230
OC(Cn1ccnc1)c2ccc(Cl)cc2Cl,32238
CC(C)c1ccc2cc(ccc2c1)C(C)C,32241
Cc1ccc(C)c(O)c1C,17016
O[N+]([O-])=O.Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,68589
CCN(CC)c1ccc(N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)C#N)c(NC(C)=O)c1,90383
CC/C(C)=C/CCC(C)(O)C#C,20452030
COc1cc(cc(OC)c1OC)C2OCC3C2COC3c4cc(OC)c(OC)c(OC)c4,99091
COC(=O)/C=C(C)/CC/C=C(C)/CCC1OC1(C)C,5367549
CC\C(C)=C\CCC(C)=O,5363290
Oc1ccc(cc1)C2NC(=O)NC2=O,94233
CC1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,32253
O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3,75498
O=C=Nc1ccc(cc1)C(c2ccc(cc2)N=C=O)c3ccc(cc3)N=C=O,75500
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,168163
CN(CC=C)CC=C,75501
[Cl-].[NH2+]=C(Nc1ccccc1)Nc2ccccc2,32260
ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,17038
CNC(=O)Oc1ccc(C)c(C)c1,17040
CC(CCl)[N+]([O-])=O,17044
CCCCCCCCC(CO)CCCCCC,95337
C(CCOCC1CO1)COCC2CO2,17046
CCCCOCC1CO1,17049
CCN(CC)CCOC(=O)C=C,17050
CCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCC,90435
Nc1c(Cl)cc(cc1Cl)C(F)(F)F,141094
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(C)\CCC(O)=O,446541
[Cl-].C[N+]1(C)CCCCC1,62781
[Cu++].CO[P]([S-])(=S)OC,186081
Oc1c(cccc1c2ccccc2)c3ccccc3,75512
CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCC,17082
NCCCCCCCCCCC(O)=O,17083
CC(O)C(C)O,262
ClC1=C(Cl)C(=O)C(=O)C(=C1Cl)Cl,73252
CO[P](N)(=S)Oc1ccccc1C(=O)OC(C)C,90479
CCOC(=O)c1[nH]c(C)c(c1C)C(=O)OCC,75526
Cc1cc(C)c2ncccc2c1,75528
CCCCCCCCCCCC#N,17092
CN(C)c1ccc(cc1)[C+](c2ccccc2)c3ccc(cc3)N(C)C.CN(C)c4ccc(cc4)[C+](c5ccccc5)c6ccc(cc6)N(C)C.OC(=O)C(O)=O.OC(=O)C([O-])=O.OC(=O)C([O-])=O,2724411
Nc1cccc(c1)N=Nc2ccc(N)cc2N,75533
Oc1c(Br)cc(Br)c(O)c1Br,17094
Clc1ccc(c(Cl)c1)c2ccc(Cl)cc2Cl,17097
N[S](=O)(=O)C1CCCCC1,75536
[Cl-].CC(C)c1cc(c(C)cc1OC(=O)N2CCCCC2)[N+](C)(C)C,17103
COc1c(Cl)c(Cl)c(c(Cl)c1Cl)[N+]([O-])=O,17107
[Na+].O=C[CH-]C=O,23712862
[Na+].[O-]C(=O)Cc1c(Cl)ccc(Cl)c1Cl,23691996
Cc1ccc2nc3SC(=O)Sc3nc2c1,17109
CCCCCCCCCCCCN=C(N)N.CC(O)=O,17110
CN(C)CCOC(=O)C=C,17111
COc1ccccc1C(N)=O,75540
BrN1C(=O)c2ccccc2C1=O,75542
OC(=O)CN(C[P](O)(O)=O)C[P](O)(O)=O,17112
CCc1cc(C)cc(CC)c1C2=C(OC(=O)C(C)(C)C)N3CCOCCN3C2=O,210326
[I+]1c2ccccc2c3ccccc13,3101
Cc1ccc(O)c(c1)n2nc3ccccc3n2,17113
CCC[Hg]Cl,17115
CC(Br)(CO)[N+]([O-])=O,205966
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,151008
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,90495
N.CCCCCCCCC1OC1CCCCCCCC(O)=O,112448
OC(=O)Cc1ccccc1Cl,17124
CN(CCO)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,90507
CN(C)C(=S)S[As](C)SC(=S)N(C)C,17128
CCCCCCc1ccc(O)cc1,17132
CC(C)OC(=O)N=NC(=O)OC(C)C,75555
CCCCC(CC)COC(Cl)=O,62783
COc1ncnc(N[S](=O)(=O)c2ccc(N)cc2)c1OC,17134
NC(=O)c1ccc(Cl)cc1Cl,75556
O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4,17142
[Zn++].CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O,17144
CCCCCCCCCCOC(=O)c1ccccc1C(O)=O,90534
CCc1cc(Cl)cc(Cl)c1O,212559
CC(C)c1cccc(C(C)C)c1N,32484
CCc1cccc(C)c1N,32485
CC(=C)C(=O)OCC1CCCO1,17151
[Na+].[Na+].CCNc1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(NCC)nc(Nc6ccccc6)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,6538165
[Sr++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,102822
Clc1cncc(Cl)c1,17153
[Cl-].CCCOC(=O)NCCC[NH+](C)C,33112
COC(=O)c1ccncc1,227085
COC(=O)c1ccc(C(=O)OC)c(c1)C(=O)OC,17159
[Ce+3].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,62122
COc1cc(Cl)c(Cl)cc1O,17160
CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,17161
CCCCC(CC)COCC1CO1,17162
[O-][N+](=O)c1ccc(N=Nc2ccc(cc2)N(CCC#N)CCc3ccccc3)c(c1)C#N,90555
CO[P](=S)(OC)Oc1ccc(cc1Cl)[N+]([O-])=O,17168
[K+].C/C=C/C=C/C([O-])=O,23676745
CCCOC(=O)C(/C)=C/[Si](C)(C)Cl,49822889
Cc1ccccc1N2C(=O)c3ccccc3C2=O,94776
OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,17169
[H+].[Cl-].CN(C)c1ccc(cc1)C(=N)c2ccc(cc2)N(C)C,17170
COC(OC)(C(=O)c1ccccc1)c2ccccc2,90571
Oc1ccccc1Cc2ccccc2O,75575
CCCCC(CC)COB(OCC(CC)CCCC)OCC(CC)CCCC,17177
C[Si](C)(CCCN)O[Si](C)(C)CCCN,17181
[Co++].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O,32600
C/C=C/C(=O)C1C(=CCCC1(C)C)C,5366077
CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,90595
CCCCCCCCCCCCS[As](C)SCCCCCCCCCCCC,17187
O=C1c2ccccc2C(=O)c3c4[nH]c5c6C(=O)c7ccccc7C(=O)c6c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8c5c4ccc13,62448
CNc1ccc(NCCO)c2C(=O)c3ccccc3C(=O)c12,17191
CC(=O)c1cc(Cl)ccc1Cl,75587
OCCCCOC(=O)C=C,75588
CCC(O)OCC(C)OC(O)CC,22833317
CCO[Si](CCCN=C=O)(OCC)OCC,90613
